https://hotpads.com/pittsburgh-pa/apartments-for-rent?lat=40.4116&lon=-79.8696&pets=cats-dogs&z=11,hotpads,'Y'
https://hotpads.com/pittsburgh-pa/apartments-for-rent?lat=40.4116&lon=-79.8696&page=2&pets=cats-dogs&z=11,hotpads,'Y'
